Code Commune,Commune,Code QPV,Nom QPV,Département,Région,Statut géo,Code,Fédération,Clubs,EPA,Total
01004,Ambérieu-en-Bugey,HZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01022,Artemare,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01024,Attignat,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01033,Valserhône,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01053,Bourg-en-Bresse,HZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,2,1,3
01072,Ceyzériat,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01073,Ceyzérieu,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01093,Châtillon-sur-Chalaronne,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01115,Confrançon,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01136,Cruzilles-lès-Mépillat,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01138,Culoz-Béon,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01141,Cuzieu,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01163,Foissiat,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01173,Gex,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01192,Izernore,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01194,Jassans-Riottier,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01202,Lagnieu,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01232,Marboz,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01244,Meximieux,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01248,Mionnay,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01258,Montceaux,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01262,Montluel,HZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01283,Oyonnax,HZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01289,Péronnas,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01320,Replonges,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01322,Reyrieux,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01333,Saint-André-de-Corcy,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01335,Saint-André-le-Bouchoux,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01363,Saint-Jean-le-Vieux,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01378,Saint-Maurice-de-Gourdans,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01384,Saint-Rambert-en-Bugey,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01385,Saint-Rémy,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01412,Sulignat,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01443,Villars-les-Dombes,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01451,Viriat,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
01457,Vonnas,CSZ,,01,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
02018,Anizy-le-Grand,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02037,Aulnois-sous-Laon,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02064,Belleu,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02095,Bohain-en-Vermandois,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02168,Château-Thierry,HZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02173,Chauny,HZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02259,Dampleux,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02340,Gauchy,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02355,Gricourt,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02359,Grugies,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02361,Guise,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02676,Saint-Erme-Outre-et-Ramecourt,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02684,Saint-Michel,CSZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02691,Saint-Quentin,HZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,3,0,3
02691,Saint-Quentin,QP002001,Europe,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,1,2
02722,Soissons,HZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
02738,Tergnier,HZ,,02,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
03023,Bellerive-sur-Allier,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,1,2
03036,Bourbon-l'Archambault,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03082,Commentry,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03094,Creuzier-le-Vieux,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03095,Cusset,QP003001,Coeur D'Agglo,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03098,Désertines,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03102,Dompierre-sur-Besbre,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03104,Doyet,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03118,Gannat,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03138,Lapalisse,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03185,Montluçon,HZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03190,Moulins,HZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03254,Saint-Pourçain-sur-Sioule,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03264,Saint-Yorre,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03298,Varennes-sur-Allier,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03301,Vaux,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03310,Vichy,HZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
03321,Yzeure,CSZ,,03,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
04019,Barcelonnette,CSZ,,04,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
04049,Château-Arnoux-Saint-Auban,CSZ,,04,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
04070,Digne-les-Bains,HZ,,04,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
04088,Forcalquier,CSZ,,04,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
04112,Manosque,HZ,,04,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
04166,Riez,CSZ,,04,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
04205,Seyne,CSZ,,04,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
04209,Sisteron,CSZ,,04,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
04230,Valensole,CSZ,,04,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
05017,La Bâtie-Neuve,CSZ,,05,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
05023,Briançon,CSZ,,05,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
05061,Gap,HZ,,05,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
05070,Laragne-Montéglin,CSZ,,05,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
05128,Saint-André-d'Embrun,CSZ,,05,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
05132,Saint-Bonnet-en-Champsaur,CSZ,,05,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
05179,Veynes,CSZ,,05,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06004,Antibes,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,1,2
06011,Beaulieu-sur-Mer,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06027,Cagnes-sur-Mer,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06029,Cannes,QP006004,Genêts - Oliviers - Saint-Pierre,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06030,Le Cannet,HZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06032,Cap-d'Ail,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06033,Carros,HZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06038,Châteauneuf-Grasse,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06044,La Colle-sur-Loup,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06046,Colomars,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06069,Grasse,HZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06079,Mandelieu-la-Napoule,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
06084,Mouans-Sartoux,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06085,Mougins,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06088,Nice,HZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,10,0,10
06090,Pégomas,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06104,Roquebrune-Cap-Martin,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06122,Saint-Jeannet,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06123,Saint-Laurent-du-Var,HZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06126,Saint-Martin-du-Var,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06147,Tourrette-Levens,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06149,La Trinité,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06152,Valbonne,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
06155,Vallauris,HZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06157,Vence,HZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
06161,Villeneuve-Loubet,CSZ,,06,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
07009,Andance,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07010,Annonay,HZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07019,Aubenas,HZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07064,Le Cheylard,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07066,Chomérac,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,2,0,2
07078,Davézieux,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07084,Eclassan,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07102,Guilherand-Granges,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07132,Largentière,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07161,Montpezat-sous-Bauzon,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07186,Privas,HZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07197,Roiffieux,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07265,Saint-Marcel-lès-Annonay,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07281,Saint-Péray,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07319,Le Teil,HZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07333,Vanosc,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07334,Les Vans,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
07349,La Voulte-sur-Rhône,CSZ,,07,Auvergne-Rhône-Alpes,1.Champ geoc,105,FF de Basketball,1,0,1
08105,Charleville-Mézières,HZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,2,0,2
08105,Charleville-Mézières,QP008004,La Couronne,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08190,Givet,CSZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08211,Haraucourt,CSZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08242,Laifour,CSZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08302,Monthermé,CSZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08311,Mouzon,CSZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08362,Rethel,HZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08363,Revin,CSZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08409,Sedan,HZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08480,Villers-Semeuse,CSZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08487,Vireux-Wallerand,CSZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08490,Vouziers,CSZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
08491,Vrigne aux Bois,CSZ,,08,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
09079,Carla-Bayle,CSZ,,09,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
09160,Lavelanet,CSZ,,09,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
09167,Lézat-sur-Lèze,CSZ,,09,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
09185,Mazères,CSZ,,09,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
09225,Pamiers,HZ,,09,Occitanie,1.Champ geoc,105,FF de Basketball,2,0,2
09261,Saint-Girons,HZ,,09,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
09282,Saverdun,CSZ,,09,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
09324,Varilhes,CSZ,,09,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
09329,Vernajoul,CSZ,,09,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
10033,Bar-sur-Aube,CSZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10081,La Chapelle-Saint-Luc,QP010003,Chantereigne Montvilliers Beau-Toquat,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10115,Creney-près-Troyes,CSZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10142,Estissac,CSZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10224,Marigny-le-Châtel,CSZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10233,Méry-sur-Seine,CSZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10268,Nogent-sur-Seine,CSZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10282,Payns,CSZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10323,Romilly-sur-Seine,HZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10333,Saint-André-les-Vergers,HZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10343,Saint-Julien-les-Villas,CSZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10362,Sainte-Savine,CSZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
10387,Troyes,HZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,4,0,4
10420,Villenauxe-la-Grande,CSZ,,10,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
11069,Carcassonne,QP011004,Bastide Pont-Vieux,11,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
11076,Castelnaudary,CSZ,,11,Occitanie,1.Champ geoc,105,FF de Basketball,2,0,2
11106,Coursan,CSZ,,11,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
11203,Lézignan-Corbières,HZ,,11,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
11206,Limoux,HZ,,11,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
11262,Narbonne,HZ,,11,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
11360,Saint-Nazaire-d'Aude,CSZ,,11,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
11379,Sigean,CSZ,,11,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12033,Bozouls,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12052,Capdenac-Gare,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12056,Baraqueville,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,2,0,2
12090,Druelle Balsac,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12094,Entraygues-sur-Truyère,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12100,Firmi,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12120,Laissac-Sévérac l'Église,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12133,Luc-la-Primaube,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12135,Lunac,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12140,Martiel,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12145,Millau,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12159,Morlhon-le-Haut,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12169,Naucelle,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12174,Olemps,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12176,Onet-le-Château,HZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12198,Rieupeyroux,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12199,Rignac,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12202,Rodez,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,2,0,2
12215,Saint-Christophe-Vallon,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12224,Saint Geniez d'Olt et d'Aubrac,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12299,Villefranche-de-Panat,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12300,Villefranche-de-Rouergue,QP012002,La Bastide,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
12301,Villeneuve,CSZ,,12,Occitanie,1.Champ geoc,105,FF de Basketball,1,0,1
13001,Aix-en-Provence,HZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,3,0,3
13002,Allauch,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13004,Arles,HZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13005,Aubagne,HZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13014,Berre-l'Étang,HZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13015,Bouc-Bel-Air,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13019,Cabriès,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13021,Carry-le-Rouet,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13022,Cassis,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13026,Châteauneuf-les-Martigues,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13027,Châteaurenard,HZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13028,La Ciotat,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13032,Éguilles,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13037,La Fare-les-Oliviers,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13039,Fos-sur-Mer,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,0,1,1
13040,Fuveau,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13041,Gardanne,HZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13044,Grans,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13045,Graveson,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13046,Gréasque,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13047,Istres,HZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,3,0,3
13050,Lambesc,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13053,Mallemort,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13054,Marignane,HZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
13056,Martigues,HZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,2,0,2
13060,Meyreuil,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13063,Miramas,QP013062,La Carraire,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13069,Pélissanne,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13070,La Penne-sur-Huveaune,HZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13071,Les Pennes-Mirabeau,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13078,Port-Saint-Louis-du-Rhône,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13080,Le Puy-Sainte-Réparade,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13081,Rognac,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13083,Rognonas,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13086,Roquevaire,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13087,Rousset,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13088,Le Rove,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13092,Saint-Chamas,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13097,Saint-Martin-de-Crau,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13098,Saint-Mitre-les-Remparts,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
13100,Saint-Rémy-de-Provence,CSZ,,13,Provence-Alpes-Côte d'Azur,1.Champ geoc,105,FF de Basketball,1,0,1
